Rank,Platform,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global
12557,DS,Pop Cutie! Street Fashion Simulation,2008,Simulation,Tecmo Koei,0.06,0,0,0,0.06
12566,DS,Satisfashion,2010,Misc,Destineer,0.06,0,0,0,0.06
12570,DS,Match 3 Madness,2010,Puzzle,Foreign Media Games,0,0.05,0,0.01,0.06
12577,DS,Imagine: Resort Owner,2010,Strategy,Ubisoft,0.05,0,0,0,0.06
12582,DS,Izuna 2: The Unemployed Ninja Returns,2007,Role-Playing,Success,0.05,0,0,0,0.06
12583,DS,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,2005,Action,Konami Digital Entertainment,0.05,0,0,0,0.06
12589,DS,FIFA Soccer 07,2006,Sports,Electronic Arts,0.05,0.01,0,0,0.06
12596,DS,Jacqueline Wilson's Tracy Beaker: The Game,2009,Misc,P2 Games,0,0.05,0,0,0.06
12601,DS,Jewel Legends: Tree of Life,2011,Puzzle,Rising Star Games,0,0.05,0,0.01,0.06
12603,DS,Zendoku,2007,Puzzle,Eidos Interactive,0.05,0,0,0,0.06
12608,DS,Crazy Chicken: Pharaoh's Treasure,2007,Puzzle,Phenomedia,0.05,0,0,0,0.06
12615,DS,Dig Dug: Digging Strike,2005,Puzzle,Atari,0.05,0,0,0,0.06
12621,DS,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,2006,Misc,Nintendo,0,0,0.06,0,0.06
12622,DS,Winx Club: Mission Enchantix,2008,Adventure,Konami Digital Entertainment,0.03,0.02,0,0,0.06
12623,DS,Petz Bunnyz Bunch,2011,Simulation,Ubisoft,0.05,0,0,0,0.06
12629,DS,Gegege no Kitarou: Youkai Daigekisen,2008,Action,Namco Bandai Games,0,0,0.06,0,0.06
12630,DS,Emblem of Gundam,2008,Strategy,Namco Bandai Games,0,0,0.06,0,0.06
12639,DS,Quiz! Hexagon II,2010,Misc,Namco Bandai Games,0,0,0.06,0,0.06
12645,DS,Jewel Master: Cradle of Persia,2012,Puzzle,Rising Star Games,0,0.05,0,0.01,0.06
12649,DS,Tiger Woods PGA Tour 08,2007,Sports,Electronic Arts,0.05,0,0,0,0.06
12655,DS,Honeycomb Beat,2006,Puzzle,Konami Digital Entertainment,0.05,0,0,0,0.06
12658,DS,Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,2010,Role-Playing,Marvelous Interactive,0,0,0.06,0,0.06
12662,DS,Nanostray,2005,Shooter,Majesco Entertainment,0.05,0,0,0,0.06
12664,DS,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,2007,Fighting,Takara Tomy,0,0,0.06,0,0.06
12665,DS,Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,2008,Role-Playing,Square Enix,0,0,0.06,0,0.06
12673,DS,Gormiti: The Lords of Nature!,2010,Adventure,Konami Digital Entertainment,0.05,0,0,0,0.06
12675,DS,Pucca Power Up,2011,Platform,Rising Star Games,0.04,0.02,0,0,0.06
12677,DS,MLB Power Pros 2008,2008,Sports,Take-Two Interactive,0.05,0,0,0,0.06
12678,DS,Real Soccer 2009,2008,Sports,Ubisoft,0.05,0,0,0,0.06
12683,DS,Jumble Madness,2009,Puzzle,Destineer,0.06,0,0,0,0.06
12688,DS,Scurge: Hive,2006,Action,SouthPeak Games,0.05,0,0,0,0.06
12692,DS,Noddy in Toyland,2011,Misc,GSP,0,0.05,0,0.01,0.06
12693,DS,Aquarium by DS,2008,Simulation,Mercury Games,0.05,0,0,0,0.06
12698,DS,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,2010,Action,Takara Tomy,0,0,0.06,0,0.06
12716,DS,Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,2009,Fighting,Takara Tomy,0,0,0.06,0,0.06
12717,DS,Rhapsody: A Musical Adventure,2008,Role-Playing,Nippon Ichi Software,0.05,0,0,0,0.06
12719,DS,Wantame Fortune Channel,2007,Misc,Capcom,0,0,0.06,0,0.06
12735,DS,Kaite Shabette Hajimeyou! Monster Farm DS,2007,Role-Playing,Tecmo Koei,0,0,0.06,0,0.06
12736,DS,Dungeon Explorer: Warriors of Ancient Arts,2007,Role-Playing,Rising Star Games,0.05,0,0,0,0.06
12739,DS,Point Blank DS (US sales),2006,Shooter,Atari,0.05,0,0,0,0.06
12740,DS,FIFA Soccer 06,2005,Sports,Electronic Arts,0.05,0,0,0,0.06
12755,DS,Dino Pets,2009,Simulation,Avanquest,0.05,0,0,0,0.06
12757,DS,The Mysterious Case of Dr. Jekyll and Mr. Hyde,2010,Adventure,O-Games,0.02,0.03,0,0.01,0.06
12770,DS,Dreamer Series: Babysitter,2009,Simulation,Deep Silver,0.05,0,0,0,0.06
12771,DS,Diva Girls: Divas on Ice,2009,Sports,505 Games,0.05,0,0,0,0.06
12774,DS,Meitantei Conan: Tantei Ryoku Trainer,2007,Misc,Namco Bandai Games,0,0,0.06,0,0.06
12777,DS,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",2009,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06
12788,DS,History Great Empires: Rome,2009,Strategy,Black Bean Games,0.05,0,0,0,0.06
12791,DS,Mame Goma 2: Uchi no Ko ga Ichiban!,2008,Simulation,Creative Core,0,0,0.06,0,0.06
12795,DS,Imagine: Party Planner,2009,Simulation,Ubisoft,0.05,0,0,0,0.06
12799,DS,Space Chimps,2008,Platform,Brash Entertainment,0.05,0,0,0,0.06
12809,DS,GRID,N/A,Racing,Codemasters,0.04,0.01,0,0,0.06
12827,DS,Captain America: Super Soldier,N/A,Action,Sega,0.05,0,0,0,0.05
12835,DS,Drivers Ed Portable,2008,Misc,JoWood Productions,0.05,0,0,0,0.05
12840,DS,Unsolved Crimes,2008,Adventure,Empire Interactive,0.04,0.01,0,0,0.05
12841,DS,Minna to Kimi no Piramekino!,2010,Misc,Namco Bandai Games,0,0,0.05,0,0.05
12844,DS,Xiaolin Showdown,2006,Action,Konami Digital Entertainment,0.05,0,0,0,0.05
12847,DS,Lernerfolg Vorschule: Capt'n Sharky,2009,Misc,Tivola,0,0.05,0,0.01,0.05
12849,DS,Princess on Ice,2008,Sports,505 Games,0.04,0.01,0,0,0.05
12854,DS,Front Mission 2089: Border of Madness,2008,Strategy,Square Enix,0,0,0.05,0,0.05
12857,DS,7 Wonders: Treasures of Seven,2011,Puzzle,Avanquest,0.02,0.03,0,0.01,0.05
12860,DS,Mister Slime,2008,Action,SouthPeak Games,0.05,0,0,0,0.05
12863,DS,Virtual Villagers: A New Home,2010,Simulation,PQube,0.04,0.01,0,0,0.05
12866,DS,Learn Science,2010,Misc,DreamCatcher Interactive,0.05,0,0,0,0.05
12891,DS,Rockin' Pretty,2009,Misc,Arc System Works,0.05,0,0,0,0.05
12892,DS,Jake Power: Policeman,2008,Adventure,Ubisoft,0.05,0,0,0,0.05
12894,DS,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,2006,Misc,Sega,0,0,0.05,0,0.05
12900,DS,Samantha Swift and the Hidden Roses of Athena,2010,Adventure,Unknown,0.04,0.01,0,0,0.05
12910,DS,Animal Planet: Vet Collection,2010,Simulation,Activision,0.05,0,0,0,0.05
12911,DS,Imagine Animal Doctor Care Center,2010,Simulation,Ubisoft,0.05,0,0,0,0.05
12923,DS,Black Sigil: Blade of the Exiled,2009,Role-Playing,Graffiti,0.05,0,0,0,0.05
12926,DS,TrackMania Turbo: Build to Race,2010,Racing,Ubisoft,0.03,0.02,0,0.01,0.05
12933,DS,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,2007,Action,Takara Tomy,0,0,0.05,0,0.05
12937,DS,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,2010,Action,Hudson Soft,0,0,0.05,0,0.05
12938,DS,Dengeki Gakuen RPG: Cross of Venus,2009,Role-Playing,ASCII Media Works,0,0,0.05,0,0.05
12965,DS,Aliens in the Attic,2009,Action,Playlogic Game Factory,0.05,0,0,0,0.05
12967,DS,Kamen Rider: Dragon Knight,2009,Fighting,D3Publisher,0.05,0,0,0,0.05
12968,DS,Code Lyoko,2007,Action,Game Factory,0.03,0.01,0,0,0.05
12972,DS,Tenchu: Dark Secret,2006,Action,From Software,0.03,0,0.01,0,0.05
12975,DS,Zoo Quest: Puzzle Fun!,2008,Puzzle,JoWood Productions,0.05,0,0,0,0.05
12981,DS,Dreamer Series: Puppy Trainer,2008,Simulation,DreamCatcher Interactive,0.05,0,0,0,0.05
12983,DS,Tsumiki: Block Drop Mania,2007,Action,Nobilis,0.05,0,0,0,0.05
12985,DS,Pony Friends: Mini Breeds Edition,2008,Simulation,Eidos Interactive,0.05,0,0,0,0.05
12990,DS,Ivy the Kiwi?,2010,Puzzle,Rising Star Games,0.04,0,0,0,0.05
12992,DS,Strawberry Shortcake: Strawberryland Games,2006,Action,Game Factory,0.05,0,0,0,0.05
12996,DS,Dokapon Journey,2008,Role-Playing,Sting,0.05,0,0,0,0.05
13001,DS,Pony Friends,2007,Simulation,Eidos Interactive,0,0.05,0,0.01,0.05
13007,DS,Air Traffic Chaos,2007,Simulation,Ertain,0.05,0,0,0,0.05
13008,DS,Battleship / Connect Four / Sorry! / Trouble,2006,Puzzle,"Destination Software, Inc",0.05,0,0,0,0.05
13009,DS,Prism: Light the Way,2007,Puzzle,Eidos Interactive,0.05,0,0,0,0.05
13011,DS,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,2010,Fighting,Hudson Soft,0,0,0.05,0,0.05
13013,DS,RPG Tsukuru DS,2010,Role-Playing,Enterbrain,0,0,0.05,0,0.05
13016,DS,The BIGS 2,2009,Sports,Take-Two Interactive,0.05,0,0,0,0.05
13017,DS,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,2008,Role-Playing,Sega,0,0,0.05,0,0.05
13021,DS,Nanostray 2,2008,Shooter,Codemasters,0.03,0.01,0,0,0.05
13026,DS,Mawashite Tsunageru Touch Panic,2006,Puzzle,Nintendo,0,0,0.05,0,0.05
13035,DS,Top Spin 2,2006,Sports,Take-Two Interactive,0.05,0,0,0,0.05
13036,DS,Doraemon: Nobita no Kyouryuu 2006 DS,2006,Role-Playing,Sega,0,0,0.05,0,0.05
13037,DS,Ontamarama,2007,Action,Atlus,0.05,0,0,0,0.05
13039,DS,DokiDoki Majo Shinpan!,2007,Adventure,SNK Playmore,0,0,0.05,0,0.05
13051,DS,Tennis no Oji-Sama: 2005 Crystal Drive,2004,Sports,Konami Digital Entertainment,0,0,0.05,0,0.05
13054,DS,Summon Night X: Tears Crown,2009,Role-Playing,Namco Bandai Games,0,0,0.05,0,0.05
13055,DS,Secret Files: Tunguska,2008,Adventure,Deep Silver,0.04,0.01,0,0,0.05
13060,DS,Fishdom,2011,Puzzle,Atari,0.05,0,0,0,0.05
13063,DS,Imagine: Artist,2009,Misc,Ubisoft,0.05,0,0,0,0.05
13064,DS,Pet Pals: New Leash on Life,2010,Simulation,Destineer,0.05,0,0,0,0.05
13065,DS,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,2005,Adventure,Activision,0.05,0,0,0,0.05
13070,DS,The Idolm@ster: Dearly Stars,2009,Adventure,Namco Bandai Games,0,0,0.05,0,0.05
13071,DS,Kids Learn Music A+ Edition,2011,Misc,Unknown,0.05,0,0,0,0.05
13078,DS,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,2006,Misc,Nintendo,0,0,0.05,0,0.05
13084,DS,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,2007,Action,Namco Bandai Games,0,0,0.05,0,0.05
13087,DS,Apassionata: Die Galanacht der Pferde,2009,Simulation,RTL,0,0.04,0,0.01,0.05
13088,DS,Dungeon Raiders,2009,Role-Playing,Focus Home Interactive,0.05,0,0,0,0.05
13101,DS,Suzuki Super-Bikes II: Riding Challenge,2008,Racing,Valcon Games,0.05,0,0,0,0.05
13113,DS,Metal Max 2 Reloaded,2011,Role-Playing,Unknown,0,0,0.05,0,0.05
13119,DS,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,2007,Misc,Spike,0,0,0.05,0,0.05
13130,DS,Detective Conan: Prelude from the Past,2012,Action,Namco Bandai Games,0,0,0.05,0,0.05
13134,DS,Guilty Gear Dust Strikers,2006,Fighting,Majesco Entertainment,0.05,0,0,0,0.05
13137,DS,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,2010,Adventure,Namco Bandai Games,0,0,0.05,0,0.05
13138,DS,George of the Jungle and the Search for the Secret,2008,Platform,Ignition Entertainment,0.05,0,0,0,0.05
13145,DS,The Lost Treasures of Alexandria,2011,Puzzle,Unknown,0,0.04,0,0.01,0.05
13155,DS,Assassin's Creed: Altair's Chronicles,2008,Platform,Ubisoft,0.03,0.01,0,0,0.05
13162,DS,Cartoon Network Racing,2006,Action,Game Factory,0.04,0,0,0,0.05
13167,DS,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),2006,Misc,Konami Digital Entertainment,0,0,0.05,0,0.05
13175,DS,Smart Kid's Party Fun Pak,2008,Misc,UFO Interactive,0.05,0,0,0,0.05
13179,DS,Yu-Gi-Oh! World Championship 2007,2007,Strategy,Konami Digital Entertainment,0,0.01,0.04,0,0.05
13186,DS,Monster Band,2008,Misc,Tivola,0.04,0,0,0,0.05
13189,DS,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,2008,Misc,Benesse,0,0,0.05,0,0.05
13195,DS,Houkago Shounen,2008,Misc,Konami Digital Entertainment,0,0,0.05,0,0.05
13205,DS,Harukanaru Toki no Naka de: Yumenoukihashi,2008,Adventure,Tecmo Koei,0,0,0.05,0,0.05
13208,DS,Spitfire Heroes: Tales of the Royal Air Force,2008,Simulation,Destineer,0.05,0,0,0,0.05
13210,DS,TNA iMPACT: Cross the Line,2010,Fighting,SouthPeak Games,0.05,0,0,0,0.05
13216,DS,D.Gray-man: Kami no Shitotachi,2007,Adventure,Konami Digital Entertainment,0,0,0.05,0,0.05
13225,DS,Beastly Frantic Foto,2011,Puzzle,Storm City Games,0.04,0,0,0,0.05
13233,DS,Nicktoons: Attack of the Toybots,2007,Platform,THQ,0.04,0,0,0,0.05
13241,DS,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,2008,Misc,Takara Tomy,0,0,0.05,0,0.05
13247,DS,Tokimeki Memorial: Girls Side 1st Love,2007,Adventure,Konami Digital Entertainment,0,0,0.05,0,0.05
13255,DS,Treasure Report: Kikai Jikake no Isan,2011,Adventure,Namco Bandai Games,0,0,0.05,0,0.05
13258,DS,Boing! Docomodake DS,2007,Puzzle,Ignition Entertainment,0.04,0,0,0,0.05
13273,DS,Powerful Golf,2011,Sports,Konami Digital Entertainment,0,0,0.05,0,0.05
13285,DS,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,2008,Action,Konami Digital Entertainment,0,0,0.05,0,0.05
13291,DS,Cesar Millan's Dog Whisperer,2008,Simulation,Ubisoft,0.04,0,0,0,0.05
13294,DS,Jewel Quest Mysteries,2009,Puzzle,Astragon,0.03,0.01,0,0,0.05
13295,DS,Moon,2009,Adventure,Mastiff,0.04,0,0,0,0.05
13296,DS,M&M's Adventure,2008,Adventure,Zoo Digital Publishing,0.04,0,0,0,0.05
13298,DS,Soul Eater: Plot of Medusa,2008,Action,Namco Bandai Games,0,0,0.05,0,0.05
13302,DS,Gummy Bears Mini Golf,2010,Sports,Storm City Games,0.04,0,0,0,0.05
13305,DS,Color Cross,2008,Misc,Rising Star Games,0.04,0,0,0,0.05
13311,DS,The Dark Spire,2008,Role-Playing,Success,0.04,0,0,0,0.05
13324,DS,Pet Vet: Down Under,2009,Simulation,Deep Silver,0.04,0,0,0,0.05
13335,DS,GunPey DS,2006,Puzzle,Atari,0.04,0,0,0,0.05
13339,DS,Clever Kids: Creepy Crawlies,2009,Action,Midas Interactive Entertainment,0,0.04,0,0,0.05
13344,DS,Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,2008,Role-Playing,Square Enix,0,0,0.05,0,0.05
13345,DS,Galaxy Racers,2010,Racing,Ubisoft,0.04,0,0,0,0.05
13347,DS,Bubble Bobble Revolution,2005,Puzzle,Atari,0.04,0,0,0,0.05
13351,DS,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,2011,Action,Namco Bandai Games,0,0,0.05,0,0.05
13355,DS,Shaun the Sheep,2008,Adventure,D3Publisher,0.04,0,0,0,0.05
13362,DS,River City Soccer Hooligans,2010,Sports,Arc System Works,0.04,0,0.01,0,0.05
13364,DS,TMNT,2007,Action,Ubisoft,0.03,0.01,0,0,0.05
13380,DS,Cocoto Kart Racer,2004,Racing,Big Ben Interactive,0.04,0,0,0,0.05
13383,DS,Crazy Chicken: Atlantis Quest,2007,Platform,Phenomedia,0.04,0,0,0,0.05
13387,DS,Professor Heinz Wolff's Gravity,2008,Puzzle,Deep Silver,0.04,0,0,0,0.05
13395,DS,Lux-Pain,2008,Adventure,Rising Star Games,0.04,0,0,0,0.05
13400,DS,Hiiro no Kakera DS,2008,Adventure,Idea Factory,0,0,0.05,0,0.05
13401,DS,March of the Penguins,2006,Adventure,Zoo Digital Publishing,0.04,0,0,0,0.05
13421,DS,Family Fortunes,2009,Misc,Mindscape,0,0.04,0,0,0.05
13426,DS,Fantastic Four: Rise of the Silver Surfer,2007,Action,Take-Two Interactive,0.04,0,0,0,0.05
13427,DS,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,2006,Misc,Nintendo,0,0,0.05,0,0.05
13429,DS,Grey's Anatomy: The Video Game,2009,Adventure,Ubisoft,0.03,0.01,0,0,0.05
13431,DS,Looney Tunes: Cartoon Conductor,2008,Misc,Eidos Interactive,0.04,0,0,0,0.05
13442,DS,Thrillville: Off the Rails,2007,Strategy,LucasArts,0.03,0.01,0,0,0.05
13446,DS,Nanda's Island,2009,Puzzle,Phenomedia,0.04,0,0,0,0.05
13449,DS,Kimi ni Todoke: Tsutaeru Kimochi,2011,Adventure,Banpresto,0,0,0.05,0,0.05
13450,DS,Nora to Koku no Koubou: Kiri no Mori no Majo,2011,Role-Playing,Atlus,0,0,0.05,0,0.05
13457,DS,National Geographic Panda (US sales),2008,Simulation,Ubisoft,0.04,0,0,0,0.04
13458,DS,Sushi Go-Round,2010,Simulation,Asylum Entertainment,0.04,0,0,0,0.04
13459,DS,Danny Phantom: Urban Jungle,2006,Action,THQ,0.04,0,0,0,0.04
13465,DS,Phoenix Wright: Revived Turnabout,2008,Misc,Capcom,0,0,0.04,0,0.04
13468,DS,Cheer We Go!,2010,Misc,Natsume,0.04,0,0,0,0.04
13474,DS,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,2005,Misc,Success,0,0,0.04,0,0.04
13482,DS,World Championship Spelling,2010,Misc,505 Games,0.04,0,0,0,0.04
13483,DS,Yes! PreCure 5,2007,Action,Namco Bandai Games,0,0,0.04,0,0.04
13491,DS,Front Mission,2007,Strategy,Square Enix,0.01,0,0.03,0,0.04
13493,DS,Sekai no Gohan Shaberu! DS Oryouri Navi,2008,Misc,Nintendo,0,0,0.04,0,0.04
13497,DS,Candace Kane's Candy Factory,2008,Action,Destineer,0.04,0,0,0,0.04
13504,DS,Just Sing! Vol. 2,2011,Misc,PQube,0,0.04,0,0.01,0.04
13515,DS,Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,2009,Action,Namco Bandai Games,0,0,0.04,0,0.04
13517,DS,Coraline,2009,Action,D3Publisher,0.04,0,0,0,0.04
13518,DS,FIFA Street 2,2006,Sports,Electronic Arts,0.04,0,0,0,0.04
13524,DS,Hanayori Danshi: Koi Seyo Onago,2008,Adventure,Konami Digital Entertainment,0,0,0.04,0,0.04
13537,DS,Top Gun,2006,Simulation,505 Games,0.04,0,0,0,0.04
13550,DS,Casual Mania!,2010,Puzzle,Foreign Media Games,0.04,0,0,0,0.04
13559,DS,San-X Land: Theme Park de Asobou!,2006,Action,MTO,0,0,0.04,0,0.04
13566,DS,Naruto Shippuden: Dairansen! Kage Bunshin Emaki,2008,Action,Takara Tomy,0,0,0.04,0,0.04
13569,DS,Twilight Syndrome: Kinjiratera Toshi Densetsu,2008,Adventure,Spike,0,0,0.04,0,0.04
13585,DS,Naruto Shippuuden: Shinobi Retsuden III,2009,Action,Takara Tomy,0,0,0.04,0,0.04
13595,DS,Zombi Daisuki,2011,Action,ChunSoft,0,0,0.04,0,0.04
13596,DS,Igor: The Game,2008,Adventure,Legacy Interactive,0.04,0,0,0,0.04
13599,DS,"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",2006,Adventure,Marvelous Interactive,0,0,0.04,0,0.04
13601,DS,Challenge Me: Maths Workout,2009,Puzzle,Oxygen Interactive,0.04,0,0,0,0.04
13607,DS,Playmobil Top Agents,2010,Action,JoWood Productions,0,0.04,0,0,0.04
13614,DS,Emergency Room: Real Life Rescues,2009,Simulation,505 Games,0.04,0,0,0,0.04
13621,DS,Platinum Sudoku,2007,Puzzle,Ubisoft,0.03,0.01,0,0,0.04
13627,DS,Duke Nukem Trilogy: Critical Mass,2011,Shooter,Deep Silver,0.04,0,0,0,0.04
13630,DS,Jissen Pachislot Hisshouhou! Hokuto no Ken DS,2005,Misc,Sega,0,0,0.04,0,0.04
13631,DS,Lise no Atelier: Ordre no Renkinjutsushi,2007,Role-Playing,Gust,0,0,0.04,0,0.04
13642,DS,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,2006,Misc,Nintendo,0,0,0.04,0,0.04
13643,DS,Fashion Week Jr. Designer,2009,Simulation,505 Games,0.04,0,0,0,0.04
13644,DS,Jewel Quest Mysteries 2: Trail of the Midnight Heart,2011,Puzzle,Unknown,0,0.04,0,0.01,0.04
13656,DS,Watashi no Relaxuma,2007,Simulation,Rocket Company,0,0,0.04,0,0.04
13661,DS,Mazes of Fate DS,2008,Role-Playing,Graffiti,0.04,0,0,0,0.04
13662,DS,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,2008,Misc,Namco Bandai Games,0,0,0.04,0,0.04
13676,DS,System 3 presents Ferrari Challenge Trofeo Pirelli,2008,Racing,System 3 Arcade Software,0.03,0.01,0,0,0.04
13680,DS,Lionel Trains: On Track,2006,Action,DSI Games,0.04,0,0,0,0.04
13681,DS,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,2008,Simulation,Konami Digital Entertainment,0,0,0.04,0,0.04
13689,DS,Paws & Claws: Regal Resort,2010,Simulation,THQ,0.04,0,0,0,0.04
13693,DS,Battle Spirits: Digital Starter,2010,Role-Playing,Namco Bandai Games,0,0,0.04,0,0.04
13698,DS,Banushi Life Game: Winner's Circle,2007,Sports,Genki,0,0,0.04,0,0.04
13702,DS,Chibi Maruko-Chan DS: Maru-Chan no Machi,2009,Puzzle,Namco Bandai Games,0,0,0.04,0,0.04
13714,DS,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,2010,Action,Namco Bandai Games,0,0,0.04,0,0.04
13721,DS,Chicken Blaster,2009,Shooter,Zushi Games,0.04,0,0,0,0.04
13732,DS,GoGo's Crazy Bones,2012,Action,GameMill Entertainment,0,0.04,0,0,0.04
13751,DS,Meteos: Disney Magic,2007,Puzzle,Disney Interactive Studios,0.01,0.02,0,0,0.04
13756,DS,Super Black Bass Fishing,2005,Sports,Majesco Entertainment,0.04,0,0,0,0.04
13758,DS,Who Wants to Be a Millionaire: 3rd Edition,2010,Misc,Ubisoft,0.04,0,0,0,0.04
13764,DS,Logic Machines,2009,Puzzle,City Interactive,0.04,0,0,0,0.04
13769,DS,Motto TOEIC Test DS Training,2008,Misc,IE Institute,0,0,0.04,0,0.04
13770,DS,Super Robot Gakuen,2009,Adventure,Namco Bandai Games,0,0,0.04,0,0.04
13776,DS,Jojo's Fashion Show: Design in a Dash!,2009,Simulation,Ubisoft,0.04,0,0,0,0.04
13779,DS,Deal or No Deal: Special Edition,2010,Misc,Zoo Games,0.04,0,0,0,0.04
13784,DS,Akko ni Omakase! Brain Shock,2006,Misc,Taito,0,0,0.04,0,0.04
13790,DS,Who Wants to be a Millionaire: 1st Edition,2007,Misc,Ubisoft,0,0.04,0,0,0.04
13802,DS,Rollin' Rascals,2009,Puzzle,Rising Star Games,0.04,0,0,0,0.04
13803,DS,Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,2007,Misc,Namco Bandai Games,0,0,0.04,0,0.04
13807,DS,Zac to Ombra: Maboroshi no Yuuenchi,2010,Adventure,Konami Digital Entertainment,0,0,0.04,0,0.04
13813,DS,Brothers In Arms DS,2007,Shooter,Ubisoft,0.03,0,0,0,0.04
13815,DS,99 no Namida,2008,Adventure,Namco Bandai Games,0,0,0.04,0,0.04
13819,DS,Ookami to Koushinryou: Boku to Horo no Ichinen,2008,Adventure,ASCII Media Works,0,0,0.04,0,0.04
13824,DS,The Chase: Felix Meets Felicity,2009,Action,Atari,0.04,0,0,0,0.04
13828,DS,Draglade (JP sales),2007,Fighting,505 Games,0,0,0.04,0,0.04
13842,DS,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,2005,Misc,Namco Bandai Games,0,0,0.04,0,0.04
13853,DS,FIFA World Cup Germany 2006,2006,Sports,Electronic Arts,0.03,0,0,0,0.04
13859,DS,Jig-A-Pix: Pets,2009,Puzzle,Zushi Games,0.03,0,0,0,0.04
13864,DS,A Ressha de Ikou DS,2009,Simulation,ArtDink,0,0,0.04,0,0.04
13874,DS,I'm A Celebrity: Get Me Out of Here!,2009,Misc,Mindscape,0,0.04,0,0,0.04
13878,DS,Holly Hobbie & Friends,2007,Misc,Majesco Entertainment,0.04,0,0,0,0.04
13892,DS,100 Classic Games,2011,Misc,Rondomedia,0,0.03,0,0,0.04
13903,DS,Tokumei Sentai Go-Busters,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04
13905,DS,The Treasures of Montezuma,2010,Puzzle,Foreign Media Games,0.02,0.02,0,0,0.04
13910,DS,Heathcliff! Frantic Foto,2010,Misc,Storm City Games,0.04,0,0,0,0.04
13935,DS,Zoo Hospital,2007,Simulation,Eidos Interactive,0.03,0,0,0,0.04
13937,DS,Greg Hastings' Tournament Paintball Max'd,2006,Shooter,Activision,0.03,0,0,0,0.04
13943,DS,Real Soccer 2008,2007,Sports,Ubisoft,0.03,0,0,0,0.04
13944,DS,Little Red Riding Hood's Zombie BBQ,2008,Shooter,Destineer,0.03,0,0,0,0.04
13945,DS,Texas Hold 'Em Poker DS,2005,Misc,Majesco Entertainment,0.03,0,0,0,0.04
13949,DS,Magical Starsign (JP sales),2006,Role-Playing,Nintendo,0,0,0.04,0,0.04
13953,DS,Teenage Zombies: Invasion of the Alien Brain Thingys,2008,Adventure,Ignition Entertainment,0.03,0,0,0,0.04
13959,DS,GoPets: Vacation Island,2008,Simulation,Konami Digital Entertainment,0.03,0,0,0,0.04
13965,DS,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,2010,Misc,D3Publisher,0,0,0.04,0,0.04
13966,DS,Bubble Bobble Double Shot,2007,Puzzle,Rising Star Games,0.03,0,0,0,0.04
13970,DS,C.O.R.E.,2009,Shooter,Graffiti,0.03,0,0,0,0.04
13980,DS,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,2007,Adventure,D3Publisher,0,0,0.04,0,0.04
